"","Seg_ID","SIGN1","STFIPS","NEVI","Has_EV","No_Tesla","Traffic","Short_Road","LENGTH","ID","AFC"
"9703","ALA_UNC_DYER ST_P_6_1_1","ALA_UNC_DYER ST_P",6,0,1,1,20263.8148148148,TRUE,2.20795657447767,9703,FALSE
"9704","ALA_UNC_UNION CITY BLVD_P_6_1_1","ALA_UNC_UNION CITY BLVD_P",6,0,1,1,21864.2380952381,TRUE,2.81150740113281,9704,FALSE
"9705","BI0010G-KG_48_371_1","BI0010G-KG",48,1,1,1,6472.5,TRUE,1.38916929016679,9705,FALSE
"9706","BI0020D-KG_48_475_1","BI0020D-KG",48,0,0,0,3833.86111111111,TRUE,8.24427391628186,9706,FALSE
"9707","BI0020E-KG_48_135_1","BI0020E-KG",48,0,0,0,19402.935483871,TRUE,9.88279101149942,9707,FALSE
"9708","BI0020E-KG_48_329_1","BI0020E-KG",48,0,1,0,21162.6451612903,FALSE,19.248319730412,9708,FALSE
"9709","BI0020G-KG_48_227_1","BI0020G-KG",48,0,1,0,6607.38888888889,TRUE,5.56945482316926,9709,FALSE
"9710","BI0020M-KG_48_353_1","BI0020M-KG",48,0,0,0,4621.5,TRUE,6.11634314553143,9710,FALSE
"9711","BI0020R-KG_48_441_1","BI0020R-KG",48,0,0,0,12698.5853658537,TRUE,8.38132420515215,9711,FALSE
"9712","BI0035A-KG_48_479_1","BI0035A-KG",48,0,1,0,12847,TRUE,3.43917518497457,9712,FALSE
"9713","BI0040D-KG_48_375_1","BI0040D-KG",48,1,1,1,9779.46153846154,TRUE,9.16832768710225,9713,FALSE
"9714","BI0045F-KG_48_349_1","BI0045F-KG",48,0,1,0,8064.58823529412,TRUE,4.40816020733921,9714,FALSE
"9715","BI0045G-KG_48_139_1","BI0045G-KG",48,1,1,1,6510,TRUE,2.0888248689223,9715,FALSE
"9716","BL-11-P_35_51_1","BL-11-P",35,0,1,0,5852.6,TRUE,5.7393405812635,9716,FALSE
"9717","BL-21-P_35_23_1","BL-21-P",35,1,1,1,2317.22222222222,TRUE,4.34334559080398,9717,FALSE
"9718","BL-36-P_35_37_1","BL-36-P",35,1,1,1,2488.92857142857,TRUE,6.77458886077783,9718,FALSE
"9719","BU0077Z-RG_48_61_1","BU0077Z-RG",48,0,0,0,0,TRUE,0.080252993776721,9719,FALSE
"9720","BU0277P-KG_48_275_1","BU0277P-KG",48,0,0,0,473.5,TRUE,1.84941194424935,9720,FALSE
"9721","BUT_CHC_BROADWAY ST_P_6_7_1","BUT_CHC_BROADWAY ST_P",6,1,1,1,9165,TRUE,0.442188769886905,9721,FALSE
"9722","BUT_CHC_COHASSET RD_P_6_7_1","BUT_CHC_COHASSET RD_P",6,0,1,1,14119,TRUE,1.1990366176209,9722,FALSE
"9723","BUT_CHC_CYPRESS ST_P_6_7_1","BUT_CHC_CYPRESS ST_P",6,1,1,1,5190,TRUE,0.607293724732373,9723,FALSE
"9724","BUT_CHC_E 20TH ST_P_6_7_1","BUT_CHC_E 20TH ST_P",6,0,1,1,19051,TRUE,0.933540602234141,9724,FALSE
"9725","BUT_CHC_E PARK AVE_P_6_7_1","BUT_CHC_E PARK AVE_P",6,0,1,1,19956.4444444444,TRUE,0.711163641743947,9725,FALSE
"9726","BUT_CHC_EAST AVE_P_6_7_1","BUT_CHC_EAST AVE_P",6,0,1,1,15780.3333333333,TRUE,1.06691652663718,9726,TRUE
"9727","BUT_CHC_ESPLANADE_P_6_7_1","BUT_CHC_ESPLANADE_P",6,1,1,1,22270.9444444444,TRUE,2.41319803959075,9727,FALSE
"9728","BUT_CHC_FAIR ST_P_6_7_1","BUT_CHC_FAIR ST_P",6,0,1,1,6585,TRUE,0.692863023492313,9728,FALSE
"9729","BUT_CHC_IVY ST_P_6_7_1","BUT_CHC_IVY ST_P",6,1,1,1,5248,TRUE,0.438232588073215,9729,FALSE
"9730","BUT_CHC_MAIN ST_P_6_7_1","BUT_CHC_MAIN ST_P",6,1,1,1,10553.7272727273,TRUE,0.62369746676184,9730,FALSE
"9731","BUT_CHC_MANGROVE AVE_P_6_7_1","BUT_CHC_MANGROVE AVE_P",6,1,1,1,19512,TRUE,1.39096685829752,9731,FALSE
"9732","BUT_CHC_MULBERRY ST_P_6_7_1","BUT_CHC_MULBERRY ST_P",6,1,1,1,9054.57142857143,TRUE,0.437518542422778,9732,FALSE
"9733","BUT_CHC_OROVILLE AVE_P_6_7_1","BUT_CHC_OROVILLE AVE_P",6,1,1,1,5174,TRUE,0.147568145968687,9733,FALSE
"9734","BUT_CHC_PARK AVE_P_6_7_1","BUT_CHC_PARK AVE_P",6,1,1,1,18211.9411764706,TRUE,1.30982766724477,9734,FALSE
"9735","BUT_CHC_PINE ST_P_6_7_1","BUT_CHC_PINE ST_P",6,1,1,1,8936,TRUE,0.722152837171969,9735,FALSE
"9736","BUT_CHC_SHASTA WAY_P_6_7_1","BUT_CHC_SHASTA WAY_P",6,1,1,1,10237,TRUE,0.0789518303020345,9736,FALSE
"9737","BUT_CHC_SKYWAY RD_P_6_7_1","BUT_CHC_SKYWAY RD_P",6,0,1,1,38670,TRUE,0.283836995952505,9737,TRUE
"9738","BUT_CHC_WOODLAND AVE_P_6_7_1","BUT_CHC_WOODLAND AVE_P",6,1,1,1,9999,TRUE,0.0940727346304875,9738,FALSE
"9739","BUT_CO_SYCAMORE ST_P_6_7_1","BUT_CO_SYCAMORE ST_P",6,0,0,0,2839,TRUE,0.625334285707739,9739,FALSE
"9740","BUT_CO_W EAST AVE_P_6_7_1","BUT_CO_W EAST AVE_P",6,0,1,1,25362,TRUE,0.633665736493585,9740,FALSE
"9741","BUT_GRD_SPRUCE ST_P_6_7_1","BUT_GRD_SPRUCE ST_P",6,0,0,0,3352,TRUE,1.01540863122693,9741,FALSE
"9742","BUT_GRD_W BIGGS GRIDLEY RD_P_6_7_1","BUT_GRD_W BIGGS GRIDLEY RD_P",6,0,0,0,2784,TRUE,0.260422343899777,9742,FALSE
"9743","C000002E_30_17_1","C000002E",30,0,0,0,2271.15384615385,TRUE,2.51139986994627,9743,FALSE
"9744","C000098E_30_21_1","C000098E",30,0,1,1,2154,TRUE,1.77753881075264,9744,FALSE
"9745","C000109N_30_29_1","C000109N",30,0,1,1,11381.4736842105,TRUE,7.5695094068203,9745,FALSE
"9746","C000205E_30_31_1","C000205E",30,0,1,1,7691.5,TRUE,1.41879279396959,9746,FALSE
"9747","C000291N_30_31_1","C000291N",30,0,1,1,14100,TRUE,0.251094152237638,9747,FALSE
"9748","C000474E_30_63_1","C000474E",30,0,1,1,7968,TRUE,0.204992869272568,9748,TRUE
"9749","C001010E_30_111_1","C001010E",30,0,1,1,28254.5833333333,TRUE,3.19088532764395,9749,FALSE
"9750","C001017N_30_111_1","C001017N",30,0,1,1,17577,TRUE,0.113223168034916,9750,FALSE
"9751","C001020E_30_111_1","C001020E",30,0,1,1,18247.8666666667,TRUE,4.3295977112228,9751,FALSE
"9752","C001022E_30_111_1","C001022E",30,0,1,1,10598.5555555556,TRUE,2.04337475573884,9752,FALSE
"9753","C001030E_30_111_1","C001030E",30,1,1,1,15321.125,TRUE,2.00644977750962,9753,FALSE
"9754","C001201S_30_31_1","C001201S",30,0,1,1,25550,TRUE,2.50302441098054,9754,FALSE
"9755","C001207N_30_31_1","C001207N",30,0,1,1,19190.125,TRUE,1.21152234030288,9755,FALSE
"9756","C001805N_30_93_1","C001805N",30,0,0,0,14911.6666666667,TRUE,0.790187062875287,9756,FALSE
"9757","C001806E_30_93_1","C001806E",30,0,0,0,8966.5,TRUE,0.703092294055107,9757,FALSE
"9758","C005201N_30_13_1","C005201N",30,0,1,1,14707.3333333333,TRUE,1.28408818781201,9758,FALSE
"9759","C005203N_30_13_1","C005203N",30,0,1,1,20562.25,TRUE,1.98582538318768,9759,FALSE
"9760","C005205N_30_13_1","C005205N",30,0,1,1,9910.46153846154,TRUE,5.50825559465723,9760,FALSE
"9761","C005206E_30_13_1","C005206E",30,0,1,1,8820,TRUE,3.22713708104017,9761,FALSE
"9762","C005208N_30_13_1","C005208N",30,0,1,1,2277,TRUE,0.0763149697513285,9762,FALSE
"9763","C005210E_30_13_1","C005210E",30,0,1,1,15448.6818181818,TRUE,2.94100019266674,9763,FALSE
"9764","C005211N_30_13_1","C005211N",30,0,1,1,10684.0909090909,TRUE,1.34331075594678,9764,FALSE
"9765","C005218W_30_13_1","C005218W",30,0,1,1,6099.75,TRUE,1.15290107781328,9765,FALSE
"9766","C005250E_30_13_1","C005250E",30,0,0,0,6189,TRUE,0.533831704433781,9766,FALSE
"9767","C005746280E_19_113_1","C005746280E",19,0,0,0,3390,TRUE,0.0119164347339981,9767,FALSE
"9768","C005746395E_19_113_1","C005746395E",19,0,0,0,6334.54545454545,TRUE,2.47413478612045,9768,FALSE
"9769","C005807N_30_49_1","C005807N",30,0,1,0,16758.7142857143,TRUE,1.60426008253544,9769,FALSE
"9770","C005809N_30_49_1","C005809N",30,0,1,0,13948,TRUE,0.619132827415592,9770,FALSE
"9771","C007741820N_19_153_1","C007741820N",19,0,0,0,0,TRUE,0.913117054765738,9771,FALSE
"9772","C008105N_30_63_1","C008105N",30,0,1,1,16694.125,TRUE,2.02463108739521,9772,FALSE
"9773","C008107N_30_63_1","C008107N",30,0,1,1,18355.2941176471,TRUE,2.28728007065277,9773,FALSE
"9774","C008128E_30_63_1","C008128E",30,1,1,1,15146.9230769231,TRUE,3.39321868216185,9774,FALSE
"9775","C032758E_30_63_1","C032758E",30,0,1,1,13739.1111111111,TRUE,5.63765743753057,9775,FALSE
"9776","C056200E_30_111_1","C056200E",30,0,1,1,8616,TRUE,0.917172457174307,9776,FALSE
"9777","C1015_48_215_1","C1015",48,0,0,0,14031.7777777778,TRUE,6.94335188586003,9777,FALSE
"9778","C102_6_113_1","C102",6,0,1,1,25101.3333333333,TRUE,1.8003433331291,9778,FALSE
"9779","C104_36_103_1","C104",36,0,1,1,14033.9444444444,TRUE,5.56816436932721,9779,FALSE
"9780","C105_36_103_1","C105",36,0,1,0,19321.8,TRUE,5.31990009146281,9780,FALSE
"9781","C10_34_29_1","C10",34,0,0,0,1409,TRUE,0.21868146252737,9781,FALSE
"9782","C110_34_3_1","C110",34,0,0,0,9255,TRUE,0.84705178367159,9782,FALSE
"9783","C1113_34_15_1","C1113",34,1,1,1,19595,TRUE,2.49226189353554,9783,FALSE
"9784","C111_36_103_1","C111",36,0,1,1,15809.6666666667,TRUE,4.74474235261253,9784,FALSE
"9785","C1120_34_17_1","C1120",34,0,1,1,2705,TRUE,0.45344054192489,9785,FALSE
"9786","C1177_34_27_1","C1177",34,0,1,1,14527,TRUE,0.122307829850722,9786,FALSE
"9787","C1179_48_41_1","C1179",48,0,0,0,19610.347826087,TRUE,7.3156606736542,9787,FALSE
"9788","C1187_48_439_1","C1187",48,0,1,1,14088.24,FALSE,22.1133683319281,9788,FALSE
"9789","C123_9_1_1","C123",9,0,1,1,11500,TRUE,0.589240329252806,9789,TRUE
"9790","C1317_48_439_1","C1317",48,0,1,1,13168,TRUE,0.0288783528996164,9790,TRUE
"9791","C1330_34_25_1","C1330",34,0,1,1,4871,TRUE,0.329183647459767,9791,FALSE
"9792","C1332_48_85_1","C1332",48,0,1,1,32238.6666666667,TRUE,3.91048945936532,9792,FALSE
"9793","C1346_48_29_1","C1346",48,0,0,0,9814.16666666667,TRUE,3.73072471707915,9793,FALSE
"9794","C135_39_57_1","C135",39,0,1,1,8899.34482758621,TRUE,4.9031713559902,9794,FALSE
"9795","C137_1_49_1","C137",1,0,0,0,6236,TRUE,2.44155259844971,9795,FALSE
"9796","C1382_48_113_1","C1382",48,0,1,1,25976.2083333333,FALSE,15.51611682606,9796,FALSE
"9797","C13A_34_25_1","C13A",34,0,1,1,17427,TRUE,1.11166316329698,9797,FALSE
"9798","C13_34_25_1","C13",34,0,1,1,17089,TRUE,1.15674227150817,9798,FALSE
"9799","C13_55_141_1","C13",55,0,0,0,9797,TRUE,1.0265790399124,9799,FALSE
"9800","C143_1_1_1","C143",1,0,1,1,21624.4444444444,TRUE,2.27045971550845,9800,FALSE
"9801","C1472_48_479_1","C1472",48,0,0,0,26404.5405405405,FALSE,19.0656012366212,9801,FALSE
"9802","C14_27_3_1","C14",27,0,1,1,18805.1818181818,FALSE,11.7762923909991,9802,FALSE
"9803","C151_1_73_1","C151",1,0,0,0,16190,TRUE,0.408868633556526,9803,FALSE
"9804","C1562_34_17_1","C1562",34,0,1,1,7087,TRUE,0.203878314310604,9804,FALSE
"9805","C157_48_439_1","C157",48,0,1,1,38142.9302325581,FALSE,17.7324717915815,9805,FALSE
"9806","C158_48_41_1","C158",48,0,1,1,20658.8333333333,TRUE,3.72635983832954,9806,FALSE
"9807","C15_12_95_1","C15",12,0,0,0,35500,TRUE,3.79292753951618,9807,FALSE
"9808","C15_12_97_1","C15",12,0,0,0,21528.5714285714,TRUE,7.40445003799835,9808,FALSE
"9809","C15_36_71_1","C15",36,0,0,0,18604,TRUE,0.313422148877573,9809,TRUE
"9810","C1699_34_17_1","C1699",34,0,1,1,15501,TRUE,0.486602865097828,9810,FALSE
"9811","C16_27_109_1","C16",27,0,1,1,3727.66666666667,TRUE,0.897936917937748,9811,FALSE
"9812","C16_34_29_1","C16",34,0,0,0,1236.2,TRUE,1.08542365936715,9812,FALSE
"9813","C1709_34_17_1","C1709",34,0,1,1,8554,TRUE,0.161166784849707,9813,FALSE
"9814","C1709_48_439_1","C1709",48,0,1,1,36451.6842105263,TRUE,7.9807727931642,9814,FALSE
"9815","C1726_34_17_1","C1726",34,0,1,1,9028,TRUE,0.462559358620066,9815,FALSE
"9816","C1728_34_17_1","C1728",34,0,1,1,8357,TRUE,0.189966276015685,9816,FALSE
"9817","C1765_48_167_1","C1765",48,0,0,0,12122.75,TRUE,6.32477663862376,9817,FALSE
"9818","C17_27_139_1","C17",27,0,0,0,0,TRUE,2.10017162524606,9818,FALSE
"9819","C1847_48_61_1","C1847",48,0,1,0,16049.380952381,TRUE,7.47263155895152,9819,FALSE
"9820","C18_48_479_1","C18",48,0,0,0,3309,TRUE,0.322627088976096,9820,FALSE
"9821","C1900N_17_19_1","C1900N",17,0,1,0,4529.71428571429,TRUE,2.21469674432117,9821,FALSE
"9822","C1926_48_215_1","C1926",48,0,1,1,18765.4285714286,TRUE,4.43669979882206,9822,FALSE
"9823","C1938_48_439_1","C1938",48,0,1,1,27629.4347826087,FALSE,11.2643093340063,9823,FALSE
"9824","C194_27_123_1","C194",27,0,0,0,18000,TRUE,0.86921457828101,9824,FALSE
"9825","C1957_48_29_1","C1957",48,0,1,1,26965.6875,TRUE,4.96088526314481,9825,FALSE
"9826","C202_1_121_1","C202",1,0,0,0,11150,TRUE,0.182390881730195,9826,TRUE
"9827","C202_1_15_1","C202",1,0,0,0,11316.6666666667,TRUE,0.800827756379484,9827,FALSE
"9828","C2154_48_41_1","C2154",48,0,1,1,27406.85,TRUE,4.8399701328314,9828,FALSE
"9829","C215_32_3_1","C215",32,1,1,1,29905.2631578947,FALSE,24.1739066397463,9829,FALSE
"9830","C218_48_29_1","C218",48,0,1,1,26432.8571428571,TRUE,3.21666287216035,9830,FALSE
"9831","C21_27_139_1","C21",27,0,0,0,13900,TRUE,0.0120582173006763,9831,FALSE
"9832","C21_48_209_1","C21",48,0,1,1,11872,TRUE,0.0731200309721995,9832,TRUE
"9833","C2222_48_453_1","C2222",48,0,1,1,34707.7435897436,FALSE,10.7893804995619,9833,FALSE
"9834","C2244_48_453_1","C2244",48,0,1,1,31899.9375,FALSE,11.2636160450214,9834,FALSE
"9835","C225_12_19_1","C225",12,0,0,0,1700,TRUE,2.65712022118306,9835,FALSE
"9836","C225_12_7_1","C225",12,0,0,0,2350,TRUE,3.78622364031233,9836,FALSE
"9837","C22_39_103_1","C22",39,0,1,0,5502,TRUE,0.202725358807791,9837,FALSE
"9838","C2303_1_73_1","C2303",1,0,1,0,25586.9230769231,TRUE,9.5650500396409,9838,FALSE
"9839","C2316_48_141_1","C2316",48,1,1,1,17862.5714285714,TRUE,2.52306129028061,9839,FALSE
"9840","C23_27_37_1","C23",27,1,1,1,0,TRUE,6.49540664715852,9840,FALSE
"9841","C2456_48_113_1","C2456",48,0,0,0,27197,TRUE,0.046325627553478,9841,FALSE
"9842","C2456_48_121_1","C2456",48,0,1,0,24557.6666666667,TRUE,1.58821642742714,9842,FALSE
"9843","C2493_48_423_1","C2493",48,0,1,1,24076.5384615385,TRUE,4.04739666242738,9843,FALSE
"9844","C249_27_123_1","C249",27,0,0,0,17400,TRUE,0.802388882575032,9844,FALSE
"9845","C2524_48_49_1","C2524",48,0,0,0,9038.5,TRUE,0.905086761553442,9845,FALSE
"9846","C25_17_19_1","C25",17,0,1,1,7438.6,TRUE,3.04590604409023,9846,FALSE
"9847","C2690001___33_15_1","C2690001__",33,0,1,1,10168.5,TRUE,0.0620887369477234,9847,FALSE
"9848","C26A_6_35_1","C26A",6,0,0,0,858,TRUE,3.79985086984967,9848,FALSE
"9849","C26_1_97_1","C26",1,0,0,0,18521,FALSE,21.6208528366598,9849,FALSE
"9850","C2818_48_41_1","C2818",48,0,1,1,22609,TRUE,0.802718531839384,9850,FALSE
"9851","C2856901___33_11_1","C2856901__",33,0,0,0,14953.2222222222,TRUE,0.543571270577911,9851,TRUE
"9852","C287_48_439_1","C287",48,0,1,1,32777,TRUE,0.308309085163162,9852,FALSE
"9853","C296_12_103_1","C296",12,0,1,1,37272.7272727273,TRUE,7.33980558486862,9853,FALSE
"9854","C29_12_51_1","C29",12,0,1,1,3800,TRUE,0.534056237227647,9854,TRUE
"9855","C3005_48_167_1","C3005",48,0,1,0,16921.6666666667,TRUE,8.59221771642387,9855,FALSE
"9856","C301_54_99_1","C301",54,0,0,0,1592,TRUE,0.649466230491984,9856,FALSE
"9857","C302_54_99_1","C302",54,0,0,0,4007,TRUE,1.13856668371989,9857,FALSE
"9858","C3032_42_43_1","C3032",42,0,1,1,11693,TRUE,1.95137874696608,9858,FALSE
"9859","C30_17_89_1","C30",17,0,1,1,26017.7272727273,FALSE,13.6456741709169,9859,FALSE
"9860","C30_17_93_1","C30",17,0,0,0,16413,TRUE,0.462686979650664,9860,FALSE
"9861","C31_12_21_1","C31",12,0,1,1,39500,TRUE,4.47905560040019,9861,FALSE
"9862","C31_48_215_1","C31",48,0,0,0,6830,TRUE,0.146273462441521,9862,FALSE
"9863","C326078A_30_31_1","C326078A",30,0,1,1,0,TRUE,0.571055685434749,9863,FALSE
"9864","C326_12_83_1","C326",12,0,1,0,10077.7777777778,TRUE,8.46695528425311,9864,FALSE
"9865","C3377_48_201_1","C3377",48,0,1,0,24592,TRUE,0.676014006263151,9865,FALSE
"9866","C3438_48_441_1","C3438",48,0,0,0,9616.53333333333,TRUE,5.07801517513685,9866,FALSE
"9867","C3461_48_215_1","C3461",48,0,1,0,30245.5,TRUE,1.84625195632498,9867,FALSE
"9868","C365_48_245_1","C365",48,0,1,1,23910.4444444444,TRUE,3.00936254044384,9868,FALSE
"9869","C366_48_245_1","C366",48,0,0,0,9952,TRUE,0.0781633458855262,9869,FALSE
"9870","C369_48_485_1","C369",48,0,1,1,11854.7272727273,TRUE,6.85077636290073,9870,FALSE
"9871","C36_27_123_1","C36",27,0,1,1,16538,TRUE,2.39653328169703,9871,FALSE
"9872","C372_48_97_1","C372",48,0,0,0,11924.8,TRUE,1.2464075394852,9872,FALSE
"9873","C3787_48_441_1","C3787",48,0,1,1,11208,TRUE,2.43740198771498,9873,FALSE
"9874","C37_27_123_1","C37",27,0,1,1,17973.5,TRUE,2.16007807699824,9874,FALSE
"9875","C396_48_215_1","C396",48,0,0,0,16782,TRUE,3.51713693051866,9875,FALSE
"9876","C39_1_101_1","C39",1,0,0,0,0,TRUE,1.21397032681187,9876,FALSE
"9877","C4009_12_127_1","C4009",12,1,1,1,18400,FALSE,11.0551253746002,9877,FALSE
"9878","C4040_12_127_1","C4040",12,0,1,1,8400,TRUE,1.87971983852282,9878,FALSE
"9879","C415_8_41_1","C415",8,0,0,0,1100,TRUE,0.129402393791299,9879,TRUE
"9880","C421_12_127_1","C421",12,0,1,0,10966.6666666667,TRUE,2.82800683307411,9880,FALSE
"9881","C4220_12_117_1","C4220",12,0,1,1,19905.5555555556,TRUE,8.66290315691258,9881,FALSE
"9882","C423_12_95_1","C423",12,0,1,1,57000,TRUE,6.514356256546,9882,FALSE
"9883","C427_8_41_1","C427",8,0,0,0,18000,TRUE,0.7695344780281,9883,FALSE
"9884","C428_1_97_1","C428",1,0,1,1,21319.5,TRUE,7.70445670259727,9884,FALSE
"9885","C429_30_111_1","C429",30,0,1,1,11402.3333333333,TRUE,1.31020799173533,9885,FALSE
"9886","C42_1_101_1","C42",1,0,0,0,0,TRUE,5.00515942687958,9886,FALSE
"9887","C42_27_139_1","C42",27,0,1,1,22466.6666666667,TRUE,8.47746812105488,9887,FALSE
"9888","C42_27_37_1","C42",27,0,1,1,27374.6111111111,FALSE,17.4069965775517,9888,FALSE
"9889","C43_48_355_1","C43",48,0,1,0,16118.375,TRUE,4.6867167522105,9889,FALSE
"9890","C449_28_141_1","C449",28,0,0,0,1406,TRUE,0.677614190713783,9890,FALSE
"9891","C44_17_197_1","C44",17,0,0,0,4798.17647058824,FALSE,30.0362414990033,9891,FALSE
"9892","C45_39_173_1","C45",39,0,0,0,841,TRUE,0.0312382109293437,9892,FALSE
"9893","C46_36_103_1","C46",36,0,1,1,28733.2325581395,FALSE,15.4736439919517,9893,FALSE
"9894","C483_12_127_1","C483",12,1,1,1,17550,TRUE,5.79003049926504,9894,FALSE
"9895","C484_12_83_1","C484",12,0,0,0,19000,TRUE,5.69398264636876,9895,FALSE
"9896","C48_1_81_1","C48",1,0,1,1,20152.7272727273,TRUE,3.17571264148757,9896,FALSE
"9897","C48_36_103_1","C48",36,0,1,1,12685.2368421053,FALSE,28.128608680835,9897,FALSE
"9898","C494_48_215_1","C494",48,0,1,1,25055.4545454545,TRUE,3.7632795397615,9898,FALSE
"9899","C495_48_215_1","C495",48,0,1,1,14950.5384615385,TRUE,7.75052889609233,9899,FALSE
"9900","C49_34_3_1","C49",34,0,1,1,19560.5,TRUE,3.50320298385305,9900,FALSE
"9901","C4_34_25_1","C4",34,0,1,1,5905,TRUE,0.644457697920863,9901,FALSE
"9902","C4_39_103_1","C4",39,0,1,0,7920,TRUE,0.367593788789391,9902,FALSE
"9903","C5006_31_153_1","C5006",31,0,1,1,13852.3333333333,TRUE,7.67420595151175,9903,FALSE
"9904","C501_34_23_1","C501",34,1,1,1,15292,TRUE,6.67433217429568,9904,FALSE
"9905","C501_34_3_1","C501",34,0,1,1,14752.4285714286,FALSE,10.237952998988,9905,FALSE
"9906","C5022_31_153_1","C5022",31,0,1,1,18695.5625,TRUE,4.8048370167166,9906,FALSE
"9907","C502_12_9_1","C502",12,0,1,1,9800,TRUE,2.66854523582819,9907,FALSE
"9908","C503_34_3_1","C503",34,0,1,1,16948,TRUE,3.10446226451983,9908,FALSE
"9909","C504_34_31_1","C504",34,0,1,1,14320.4545454545,TRUE,6.85614778159897,9909,FALSE
"9910","C504_34_3_1","C504",34,0,1,1,15402,TRUE,0.021778116752555,9910,FALSE
"9911","C505_34_17_1","C505",34,0,1,1,23321.1428571429,TRUE,2.27896838926534,9911,FALSE
"9912","C505_34_3_1","C505",34,1,1,1,16584.9166666667,FALSE,17.1878390782211,9912,FALSE
"9913","C506_34_13_1","C506",34,0,1,1,28727,TRUE,0.292750884728487,9913,TRUE
"9914","C5071_48_201_1","C5071",48,0,0,0,8474.45454545455,TRUE,4.29000698986511,9914,FALSE
"9915","C507_34_3_1","C507",34,1,1,1,14499.05,FALSE,19.4685664638251,9915,FALSE
"9916","C5081_31_153_1","C5081",31,0,0,0,0,TRUE,0.233721960927236,9916,FALSE
"9917","C5081_31_55_1","C5081",31,0,1,1,1768,TRUE,0.581494821741237,9917,FALSE
"9918","C508_34_13_1","C508",34,0,1,1,18788.3333333333,TRUE,8.59026235325524,9918,FALSE
"9919","C508_34_17_1","C508",34,0,1,1,11379,TRUE,0.234438594620187,9919,TRUE
"9920","C509_12_9_1","C509",12,0,1,1,33450,FALSE,18.4983309102692,9920,FALSE
"9921","C509_34_13_1","C509",34,0,0,0,9382,TRUE,0.00985493965761274,9921,TRUE
"9922","C509_34_31_1","C509",34,0,1,1,7610.2,TRUE,3.59993292188808,9922,FALSE
"9923","C509_34_39_1","C509",34,0,1,1,22669,TRUE,0.0372223136703683,9923,FALSE
"9924","C510_12_61_1","C510",12,0,0,0,12450,TRUE,5.8921494026142,9924,FALSE
"9925","C510_34_13_1","C510",34,0,1,1,17881.5,TRUE,3.06139711211851,9925,FALSE
"9926","C510_34_27_1","C510",34,0,1,1,15999.1818181818,TRUE,3.64501859638794,9926,FALSE
"9927","C511A_34_27_1","C511A",34,1,1,1,17298,TRUE,0.38783755219734,9927,TRUE
"9928","C511A_34_31_1","C511A",34,1,1,1,18373,TRUE,0.0773313385963578,9928,TRUE
"9929","C511_48_61_1","C511",48,0,0,0,10396.6875,TRUE,5.21356086302935,9929,FALSE
"9930","C512_12_61_1","C512",12,0,0,0,17200,TRUE,0.00301688865848348,9930,FALSE
"9931","C512_34_39_1","C512",34,0,1,1,12605,TRUE,1.73699849851947,9931,FALSE
"9932","C513_34_27_1","C513",34,0,0,0,13842,TRUE,0.540037863743585,9932,FALSE
"9933","C514_12_9_1","C514",12,0,1,1,25000,TRUE,2.57710887439412,9933,FALSE
"9934","C514_34_23_1","C514",34,1,1,1,20087.7368421053,TRUE,8.92500614407547,9934,FALSE
"9935","C516_12_9_1","C516",12,0,1,1,32125,TRUE,3.04615366619642,9935,FALSE
"9936","C516_34_25_1","C516",34,0,1,1,12279.8,TRUE,2.03576719041237,9936,FALSE
"9937","C518_48_167_1","C518",48,0,1,1,23747.04,FALSE,14.8142384118589,9937,FALSE
"9938","C518_48_39_1","C518",48,0,1,1,29378.3714285714,FALSE,10.6841896205979,9938,FALSE
"9939","C51_36_103_1","C51",36,1,1,1,10313.8333333333,TRUE,7.29469554474496,9939,FALSE
"9940","C51_48_97_1","C51",48,0,0,0,11651.8888888889,TRUE,1.10962747441945,9940,FALSE
"9941","C522_12_97_1","C522",12,0,1,1,33624.1379310345,FALSE,13.6373532829086,9941,FALSE
"9942","C524_34_21_1","C524",34,0,1,1,15448.5384615385,TRUE,1.92788259488855,9942,FALSE
"9943","C525_12_97_1","C525",12,0,1,1,36125,TRUE,2.5341553328531,9943,FALSE
"9944","C526_48_201_1","C526",48,0,1,1,22423.3529411765,TRUE,3.64817736621048,9944,FALSE
"9945","C527_12_95_1","C527",12,0,1,1,15600,TRUE,0.661452127193641,9945,FALSE
"9946","C527_34_13_1","C527",34,0,1,1,13110,TRUE,1.39447130600617,9946,FALSE
"9947","C527_34_23_1","C527",34,1,1,1,13988,TRUE,0.356844258114462,9947,FALSE
"9948","C528_34_29_1","C528",34,0,1,0,16807.8181818182,TRUE,4.67428371705205,9948,FALSE
"9949","C528_48_167_1","C528",48,0,0,0,25848.75,TRUE,3.67418476782867,9949,FALSE
"9950","C528_48_201_1","C528",48,0,1,1,34085.1111111111,TRUE,3.10125205936577,9950,FALSE
"9951","C528_48_39_1","C528",48,0,1,1,19249,TRUE,0.274479367628924,9951,FALSE
"9952","C529_34_23_1","C529",34,0,1,1,21891.5454545455,TRUE,7.31676023670644,9952,FALSE
"9953","C529_48_201_1","C529",48,0,1,1,33109.5555555556,TRUE,5.14835194445094,9953,FALSE
"9954","C530_12_97_1","C530",12,0,0,0,21200,TRUE,1.22891488819266,9954,FALSE
"9955","C530_34_5_1","C530",34,0,0,0,12257.08,FALSE,14.1902849646065,9955,FALSE
